"game_id","Off_abbrev","Def_abbrev","fga","fgm","xpa","xpm","fga_0_39","fgm_0_39","fga_40_49","fgm_40_49","fga_50","fgm_50","player","Total_DKP","Total_FDP","Total_SDP","vis_team","home_team","vis_score","home_score","OT","Roof","Surface","Temperature","Humidity","Wind_Speed","Vegas_Line","Vegas_Favorite","Over_Under","game_date"
"201912290ram","LAR","ARI",2,1,4,4,0,0,2,1,0,0,"Greg Zuerlein",8,8,8,"ARI","LAR",24,31,"False","outdoors","grass",62,47,0,-7,"LAR",46,2019-12-29
"201912290ram","ARI","LAR",1,1,3,3,1,1,0,0,0,0,"Zane Gonzalez",6,6,6,"ARI","LAR",24,31,"False","outdoors","grass",62,47,0,-7,"LAR",46,2019-12-29
"201912290rav","PIT","BAL",1,1,1,1,1,1,0,0,0,0,"Chris Boswell",4,4,4,"PIT","BAL",10,28,"False","outdoors","grass",46,91,7,-2,"PIT",35,2019-12-29
"201912290rav","BAL","PIT",4,4,2,2,1,1,3,3,0,0,"Justin Tucker",17,17,17,"PIT","BAL",10,28,"False","outdoors","grass",46,91,7,-2,"PIT",35,2019-12-29
"201912290sea","SFO","SEA",2,2,2,2,1,1,1,1,0,0,"Robbie Gould",9,9,9,"SFO","SEA",26,21,"False","outdoors","fieldturf",51,70,3,-3.5,"SFO",47,2019-12-29
"201912290sea","0","0",0,0,3,3,0,0,0,0,0,0,"Jason Myers",3,3,3,"SFO","SEA",26,21,"False","outdoors","fieldturf",51,70,3,-3.5,"SFO",47,2019-12-29
"201912290tam","ATL","TAM",5,5,1,1,3,3,2,2,0,0,"Younghoe Koo",18,18,18,"ATL","TAM",28,22,"True","outdoors","grass",78,77,12,-1,"TAM",48,2019-12-29
"201912290tam","TAM","ATL",3,0,2,2,1,0,2,0,0,0,"Matt Gay",2,2,2,"ATL","TAM",28,22,"True","outdoors","grass",78,77,12,-1,"TAM",48,2019-12-29
"202001040htx","BUF","HOU",4,4,1,1,1,1,3,3,0,0,"Stephen Hauschka",16,16,16,"BUF","HOU",19,22,"True","retractable roof (closed)","grass",72,45,0,-2.5,"HOU",43,2020-01-04
"202001040htx","HOU","BUF",2,2,0,0,1,1,1,1,0,0,"Ka'imi Fairbairn",7,7,7,"BUF","HOU",19,22,"True","retractable roof (closed)","grass",72,45,0,-2.5,"HOU",43,2020-01-04
"202001040nwe","0","0",0,0,2,2,0,0,0,0,0,0,"Greg Joseph",2,2,2,"TEN","NWE",20,13,"False","outdoors","grass",44,88,4,-4.5,"NWE",45,2020-01-04
"202001040nwe","NWE","TEN",2,2,1,1,2,2,0,0,0,0,"Nick Folk",7,7,7,"TEN","NWE",20,13,"False","outdoors","grass",44,88,4,-4.5,"NWE",45,2020-01-04
"202001050nor","NOR","MIN",3,2,2,2,1,1,2,1,0,0,"Wil Lutz",9,9,9,"MIN","NOR",26,20,"True","dome","astroturf",72,45,0,-7.5,"NOR",50,2020-01-05
"202001050nor","MIN","NOR",2,2,2,2,1,1,1,1,0,0,"Dan Bailey",9,9,9,"MIN","NOR",26,20,"True","dome","astroturf",72,45,0,-7.5,"NOR",50,2020-01-05
"202001050phi","SEA","PHI",2,1,2,2,1,0,1,1,0,0,"Jason Myers",6,6,6,"SEA","PHI",17,9,"False","outdoors","grass",41,40,17,-1,"PHI",44,2020-01-05
"202001050phi","0","0",0,3,0,0,2,2,1,1,0,0,"Jake Elliott",10,10,10,"SEA","PHI",17,9,"False","outdoors","grass",41,40,17,-1,"PHI",44,2020-01-05
"202001110rav","BAL","TEN",2,2,0,0,1,1,1,1,0,0,"Justin Tucker",7,7,7,"TEN","BAL",28,12,"False","outdoors","grass",69,70,12,-10,"BAL",47.5,2020-01-11
"202001110rav","0","0",0,0,4,4,0,0,0,0,0,0,"Greg Joseph",4,4,4,"TEN","BAL",28,12,"False","outdoors","grass",69,70,12,-10,"BAL",47.5,2020-01-11
"202001110sfo","SFO","MIN",2,2,3,3,2,2,0,0,0,0,"Robbie Gould",9,9,9,"MIN","SFO",10,27,"False","outdoors","grass",56,67,11,-7,"SFO",44.5,2020-01-11
"202001110sfo","MIN","SFO",1,1,1,1,1,1,0,0,0,0,"Dan Bailey",4,4,4,"MIN","SFO",10,27,"False","outdoors","grass",56,67,11,-7,"SFO",44.5,2020-01-11
"202001120gnb","0","0",0,0,4,4,0,0,0,0,0,0,"Mason Crosby",4,4,4,"SEA","GNB",23,28,"False","outdoors","grass",23,74,8,-4.5,"GNB",46,2020-01-12
"202001120gnb","SEA","GNB",2,1,2,2,0,0,1,1,1,0,"Jason Myers",6,6,6,"SEA","GNB",23,28,"False","outdoors","grass",23,74,8,-4.5,"GNB",46,2020-01-12
"202001120kan","HOU","KAN",2,1,4,4,1,1,0,0,1,0,"Ka'imi Fairbairn",7,7,7,"HOU","KAN",31,51,"False","outdoors","grass",72,45,0,-10,"KAN",50.5,2020-01-12
"202001120kan","KAN","HOU",1,1,7,6,1,1,0,0,0,0,"Harrison Butker",9,9,9,"HOU","KAN",31,51,"False","outdoors","grass",72,45,0,-10,"KAN",50.5,2020-01-12
"202001190kan","TEN","KAN",1,1,3,3,1,1,0,0,0,0,"Greg Joseph",6,6,6,"TEN","KAN",24,35,"False","outdoors","grass",72,45,0,-7.5,"KAN",51,2020-01-19
"202001190kan","0","0",0,0,5,5,0,0,0,0,0,0,"Harrison Butker",5,5,5,"TEN","KAN",24,35,"False","outdoors","grass",72,45,0,-7.5,"KAN",51,2020-01-19
"202001190sfo","SFO","GNB",3,3,4,4,1,1,1,1,1,1,"Robbie Gould",16,16,16,"GNB","SFO",20,37,"False","outdoors","grass",58,56,5,-8,"SFO",46.5,2020-01-19
"202001190sfo","0","0",0,0,2,2,0,0,0,0,0,0,"Mason Crosby",2,2,2,"GNB","SFO",20,37,"False","outdoors","grass",58,56,5,-8,"SFO",46.5,2020-01-19
"202009100kan","HOU","KAN",1,0,2,2,0,0,0,0,1,0,"Ka'imi Fairbairn",2,2,2,"HOU","KAN",20,34,"False","outdoors","astroturf",56,95,7,-9.5,"KAN",53.5,2020-09-10
"202009100kan","KAN","HOU",2,2,4,4,2,2,0,0,0,0,"Harrison Butker",10,10,10,"HOU","KAN",20,34,"False","outdoors","astroturf",56,95,7,-9.5,"KAN",53.5,2020-09-10
"202009130atl","ATL","SEA",2,2,2,1,0,0,2,2,0,0,"Younghoe Koo",9,9,9,"SEA","ATL",38,25,"False","retractable roof (closed)","fieldturf",72,45,0,-1,"ATL",49.5,2020-09-13
"202009130atl","SEA","ATL",1,1,5,5,0,0,1,1,0,0,"Jason Myers",9,9,9,"SEA","ATL",38,25,"False","retractable roof (closed)","fieldturf",72,45,0,-1,"ATL",49.5,2020-09-13
"202009130buf","BUF","NYJ",4,2,3,3,4,2,0,0,0,0,"Tyler Bass",9,9,9,"NYJ","BUF",17,27,"False","outdoors","astroturf",67,93,15,-6.5,"BUF",39.5,2020-09-13
"202009130buf","NYJ","BUF",1,1,2,2,1,1,0,0,0,0,"Sam Ficken",5,5,5,"NYJ","BUF",17,27,"False","outdoors","astroturf",67,93,15,-6.5,"BUF",39.5,2020-09-13
"202009130car","CAR","LVR",3,3,2,1,1,1,2,2,0,0,"Joey Slye",12,12,12,"LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR",48,2020-09-13
"202009130car","LVR","CAR",2,2,4,4,1,1,0,0,1,1,"Daniel Carlson",12,12,12,"LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR",48,2020-09-13
"202009130cin","CIN","LAC",3,2,1,1,1,0,2,2,0,0,"Randy Bullock",9,9,9,"LAC","CIN",16,13,"False","outdoors","grass",83,56,6,-2.5,"LAC",41.5,2020-09-13
"202009130cin","LAC","CIN",4,3,1,1,2,2,1,1,1,0,"Michael Badgley",11,11,11,"LAC","CIN",16,13,"False","outdoors","grass",83,56,6,-2.5,"LAC",41.5,2020-09-13
"202009130det","CHI","DET",2,2,3,3,2,2,0,0,0,0,"Cairo Santos",9,9,9,"CHI","DET",27,23,"False","dome","fieldturf",72,45,0,-2.5,"DET",42.5,2020-09-13
"202009130det","DET","CHI",4,3,2,2,2,2,1,1,1,0,"Matt Prater",12,12,12,"CHI","DET",27,23,"False","dome","fieldturf",72,45,0,-2.5,"DET",42.5,2020-09-13
"202009130jax","IND","JAX",3,2,2,2,3,2,0,0,0,0,"Rodrigo Blankenship",8,8,8,"IND","JAX",20,27,"False","outdoors","grass",80,85,3,-7,"IND",44,2020-09-13
"202009130jax","JAX","IND",2,2,3,3,0,0,1,1,1,1,"Josh Lambo",12,12,12,"IND","JAX",20,27,"False","outdoors","grass",80,85,3,-7,"IND",44,2020-09-13
"202009130min","GNB","MIN",2,2,5,5,1,1,1,1,0,0,"Mason Crosby",12,12,12,"GNB","MIN",43,34,"False","dome","sportturf",72,45,0,-1,"MIN",44,2020-09-13
"202009130min","MIN","GNB",1,1,1,1,1,1,0,0,0,0,"Dan Bailey",4,4,4,"GNB","MIN",43,34,"False","dome","sportturf",72,45,0,-1,"MIN",44,2020-09-13
"202009130nor","NOR","TAM",2,2,4,4,2,2,0,0,0,0,"Wil Lutz",10,10,10,"TAM","NOR",23,34,"False","dome","astroturf",72,45,0,-4,"NOR",48.5,2020-09-13
"202009130nor","TAM","NOR",2,1,2,2,1,1,0,0,1,0,"Ryan Succop",5,5,5,"TAM","NOR",23,34,"False","dome","astroturf",72,45,0,-4,"NOR",48.5,2020-09-13
"202009130nwe","MIA","NWE",1,1,0,0,0,0,1,1,0,0,"Jason Sanders",4,4,4,"MIA","NWE",11,21,"False","outdoors","grass",70,62,8,-7.5,"NWE",41.5,2020-09-13
"202009130nwe","NWE","MIA",1,0,3,3,0,0,1,0,0,0,"Nick Folk",3,3,3,"MIA","NWE",11,21,"False","outdoors","grass",70,62,8,-7.5,"NWE",41.5,2020-09-13
"202009130ram","DAL","LAR",2,1,2,2,1,1,0,0,1,0,"Greg Zuerlein",5,5,5,"DAL","LAR",17,20,"False","dome","matrixturf",72,45,0,-1,"LAR",52,2020-09-13
"202009130ram","LAR","DAL",3,2,2,2,3,2,0,0,0,0,"Sam Sloman",8,8,8,"DAL","LAR",17,20,"False","dome","matrixturf",72,45,0,-1,"LAR",52,2020-09-13
"202009130rav","BAL","CLE",1,1,5,5,0,0,1,1,0,0,"Justin Tucker",9,9,9,"CLE","BAL",6,38,"False","outdoors","grass",76,72,5,-7,"BAL",47,2020-09-13
"202009130rav","CLE","BAL",1,0,1,0,0,0,1,0,0,0,"Austin Seibert",0,0,0,"CLE","BAL",6,38,"False","outdoors","grass",76,72,5,-7,"BAL",47,2020-09-13
"202009130sfo","ARI","SFO",3,1,3,3,0,0,1,0,2,1,"Zane Gonzalez",8,8,8,"ARI","SFO",24,20,"False","outdoors","grass",72,45,0,-7,"SFO",48.5,2020-09-13
"202009130sfo","SFO","ARI",2,2,2,2,1,1,0,0,1,1,"Robbie Gould",10,10,10,"ARI","SFO",24,20,"False","outdoors","grass",72,45,0,-7,"SFO",48.5,2020-09-13
"202009130was","WAS","PHI",3,2,3,3,1,1,2,1,0,0,"Dustin Hopkins",10,10,10,"PHI","WAS",17,27,"False","outdoors","grass",76,68,5,-5.5,"PHI",41.5,2020-09-13
"202009130was","0","0",0,1,2,2,1,1,0,0,1,0,"Jake Elliott",5,5,5,"PHI","WAS",17,27,"False","outdoors","grass",76,68,5,-5.5,"PHI",41.5,2020-09-13
"202009140den","TEN","DEN",4,1,2,1,1,1,3,0,0,0,"Stephen Gostkowski",4,4,4,"TEN","DEN",16,14,"False","outdoors","grass",79,14,10,-3.5,"TEN",41.5,2020-09-14
"202009140den","0","0",0,0,2,2,0,0,0,0,0,0,"Brandon McManus",2,2,2,"TEN","DEN",16,14,"False","outdoors","grass",79,14,10,-3.5,"TEN",41.5,2020-09-14
"202009140nyg","PIT","NYG",2,2,3,2,1,1,1,1,0,0,"Chris Boswell",9,9,9,"PIT","NYG",26,16,"False","outdoors","fieldturf ",71,44,5,-6,"PIT",44,2020-09-14
"202009140nyg","NYG","PIT",1,1,1,1,1,1,0,0,0,0,"Graham Gano",4,4,4,"PIT","NYG",26,16,"False","outdoors","fieldturf ",71,44,5,-6,"PIT",44,2020-09-14
"202009170cle","0","0",0,0,5,5,0,0,0,0,0,0,"Cody Parkey",5,5,5,"CIN","CLE",30,35,"False","outdoors","grass",65,52,8,-6,"CLE",44.5,2020-09-17
"202009170cle","CIN","CLE",3,3,3,3,2,2,1,1,0,0,"Randy Bullock",13,13,13,"CIN","CLE",30,35,"False","outdoors","grass",65,52,8,-6,"CLE",44.5,2020-09-17
"202009200chi","CHI","NYG",2,1,2,2,1,1,0,0,1,0,"Cairo Santos",5,5,5,"NYG","CHI",13,17,"False","outdoors","grass",66,41,12,-4.5,"CHI",42.5,2020-09-20
"202009200chi","NYG","CHI",3,2,1,1,2,2,0,0,1,0,"Graham Gano",7,7,7,"NYG","CHI",13,17,"False","outdoors","grass",66,41,12,-4.5,"CHI",42.5,2020-09-20
"202009200clt","IND","MIN",4,4,2,2,3,3,1,1,0,0,"Rodrigo Blankenship",15,15,15,"MIN","IND",11,28,"False","retractable roof (closed)","fieldturf",72,45,0,-3.5,"IND",49,2020-09-20
"202009200clt","MIN","IND",1,1,0,0,1,1,0,0,0,0,"Dan Bailey",3,3,3,"MIN","IND",11,28,"False","retractable roof (closed)","fieldturf",72,45,0,-3.5,"IND",49,2020-09-20
"202009200crd","ARI","WAS",3,3,3,3,2,2,1,1,0,0,"Zane Gonzalez",13,13,13,"WAS","ARI",15,30,"False","retractable roof (closed)","grass",72,45,0,-7.5,"ARI",46.5,2020-09-20
"202009200crd","WAS","ARI",1,1,0,0,1,1,0,0,0,0,"Dustin Hopkins",3,3,3,"WAS","ARI",15,30,"False","retractable roof (closed)","grass",72,45,0,-7.5,"ARI",46.5,2020-09-20
"202009200dal","ATL","DAL",4,4,3,3,2,2,2,2,0,0,"Younghoe Koo",17,17,17,"ATL","DAL",39,40,"False","retractable roof (closed)","fieldturf",72,45,0,-3,"DAL",53,2020-09-20
"202009200dal","DAL","ATL",2,2,4,4,1,1,1,1,0,0,"Greg Zuerlein",11,11,11,"ATL","DAL",39,40,"False","retractable roof (closed)","fieldturf",72,45,0,-3,"DAL",53,2020-09-20
"202009200gnb","DET","GNB",1,0,3,3,0,0,0,0,1,0,"Matt Prater",3,3,3,"DET","GNB",21,42,"False","outdoors","grass",66,41,12,-7,"GNB",51,2020-09-20
"202009200gnb","GNB","DET",2,2,4,4,1,1,1,1,0,0,"Mason Crosby",11,11,11,"DET","GNB",21,42,"False","outdoors","grass",66,41,12,-7,"GNB",51,2020-09-20
"202009200htx","HOU","BAL",3,3,1,1,1,1,2,2,0,0,"Ka'imi Fairbairn",12,12,12,"BAL","HOU",33,16,"False","retractable roof (closed)","grass",72,45,0,-7.5,"BAL",49.5,2020-09-20
"202009200htx","BAL","HOU",4,4,3,3,3,3,1,1,0,0,"Justin Tucker",16,16,16,"BAL","HOU",33,16,"False","retractable roof (closed)","grass",72,45,0,-7.5,"BAL",49.5,2020-09-20
"202009200mia","MIA","BUF",2,2,2,2,0,0,1,1,1,1,"Jason Sanders",11,11,11,"BUF","MIA",31,28,"False","outdoors","grass",90,68,5,-5.5,"BUF",42.5,2020-09-20
"202009200mia","BUF","MIA",1,1,4,4,1,1,0,0,0,0,"Tyler Bass",7,7,7,"BUF","MIA",31,28,"False","outdoors","grass",90,68,5,-5.5,"BUF",42.5,2020-09-20
"202009200nyj","NYJ","SFO",2,2,1,1,1,1,1,1,0,0,"Sam Ficken",8,8,8,"SFO","NYJ",31,13,"False","outdoors","fieldturf ",61,29,7,-7,"SFO",41.5,2020-09-20
"202009200nyj","SFO","NYJ",1,1,4,4,0,0,1,1,0,0,"Robbie Gould",8,8,8,"SFO","NYJ",31,13,"False","outdoors","fieldturf ",61,29,7,-7,"SFO",41.5,2020-09-20
"202009200oti","TEN","JAX",2,2,4,3,0,0,1,1,1,1,"Stephen Gostkowski",12,12,12,"JAX","TEN",30,33,"False","outdoors","grass",72,60,5,-7,"TEN",44.5,2020-09-20
"202009200oti","JAX","TEN",1,1,4,3,1,1,0,0,0,0,"Josh Lambo",6,6,6,"JAX","TEN",30,33,"False","outdoors","grass",72,60,5,-7,"TEN",44.5,2020-09-20
"202009200phi","0","0",0,2,1,1,2,2,0,0,0,0,"Jake Elliott",7,7,7,"LAR","PHI",37,19,"False","outdoors","grass",62,34,12,-2,"PHI",46,2020-09-20
"202009200phi","LAR","PHI",1,1,5,4,1,1,0,0,0,0,"Sam Sloman",7,7,7,"LAR","PHI",37,19,"False","outdoors","grass",62,34,12,-2,"PHI",46,2020-09-20
"202009200pit","DEN","PIT",3,2,1,1,1,1,1,1,1,0,"Brandon McManus",8,8,8,"DEN","PIT",21,26,"False","outdoors","grass",64,39,5,-6,"PIT",41,2020-09-20
"202009200pit","PIT","DEN",1,1,3,3,1,1,0,0,0,0,"Chris Boswell",6,6,6,"DEN","PIT",21,26,"False","outdoors","grass",64,39,5,-6,"PIT",41,2020-09-20
"202009200sdg","KAN","LAC",3,3,1,0,1,1,0,0,2,2,"Harrison Butker",13,13,13,"KAN","LAC",23,20,"True","dome","matrixturf",72,45,0,-8.5,"KAN",47,2020-09-20
"202009200sdg","LAC","KAN",2,2,2,2,1,1,1,1,0,0,"Michael Badgley",9,9,9,"KAN","LAC",23,20,"True","dome","matrixturf",72,45,0,-8.5,"KAN",47,2020-09-20
"202009200sea","NWE","SEA",2,1,3,3,1,1,0,0,1,0,"Nick Folk",6,6,6,"NWE","SEA",30,35,"False","outdoors","fieldturf",70,57,5,-4,"SEA",45,2020-09-20
"202009200sea","0","0",0,0,5,5,0,0,0,0,0,0,"Jason Myers",5,5,5,"NWE","SEA",30,35,"False","outdoors","fieldturf",70,57,5,-4,"SEA",45,2020-09-20
"202009200tam","TAM","CAR",1,1,4,4,1,1,0,0,0,0,"Ryan Succop",7,7,7,"CAR","TAM",17,31,"False","outdoors","grass",85,72,17,-7.5,"TAM",47,2020-09-20
"202009200tam","CAR","TAM",1,1,2,2,1,1,0,0,0,0,"Joey Slye",5,5,5,"CAR","TAM",17,31,"False","outdoors","grass",85,72,17,-7.5,"TAM",47,2020-09-20
"202009210rai","NOR","LVR",1,1,3,3,1,1,0,0,0,0,"Wil Lutz",6,6,6,"NOR","LVR",24,34,"False","dome","grass",72,45,0,-4,"NOR",47.5,2020-09-21
"202009210rai","LVR","NOR",2,2,4,4,1,1,0,0,1,1,"Daniel Carlson",12,12,12,"NOR","LVR",24,34,"False","dome","grass",72,45,0,-4,"NOR",47.5,2020-09-21
"202009240jax","MIA","JAX",1,1,4,4,1,1,0,0,0,0,"Jason Sanders",7,7,7,"MIA","JAX",31,13,"False","outdoors","grass",81,75,12,-2.5,"JAX",49.5,2020-09-24
"202009240jax","0","0",0,0,2,1,0,0,0,0,0,0,"Brandon Wright",1,1,1,"MIA","JAX",31,13,"False","outdoors","grass",81,75,12,-2.5,"JAX",49.5,2020-09-24
"202009270atl","ATL","CHI",3,2,3,2,2,2,1,0,0,0,"Younghoe Koo",8,8,8,"CHI","ATL",30,26,"False","retractable roof (closed)","fieldturf",72,45,0,-2.5,"ATL",46,2020-09-27
"202009270atl","CHI","ATL",2,1,3,3,1,1,1,0,0,0,"Cairo Santos",6,6,6,"CHI","ATL",30,26,"False","retractable roof (closed)","fieldturf",72,45,0,-2.5,"ATL",46,2020-09-27
"202009270buf","0","0",0,0,5,5,0,0,0,0,0,0,"Tyler Bass",5,5,5,"LAR","BUF",32,35,"False","outdoors","astroturf",79,52,16,-1.5,"BUF",46.5,2020-09-27
"202009270buf","LAR","BUF",2,1,3,3,1,1,0,0,1,0,"Sam Sloman",6,6,6,"LAR","BUF",32,35,"False","outdoors","astroturf",79,52,16,-1.5,"BUF",46.5,2020-09-27
"202009270cle","CLE","WAS",2,2,4,4,1,1,1,1,0,0,"Cody Parkey",11,11,11,"WAS","CLE",20,34,"False","outdoors","grass",73,64,18,-7.5,"CLE",45,2020-09-27
"202009270cle","0","0",0,0,3,2,0,0,0,0,0,0,"Dustin Hopkins",2,2,2,"WAS","CLE",20,34,"False","outdoors","grass",73,64,18,-7.5,"CLE",45,2020-09-27
"202009270clt","IND","NYJ",3,2,4,4,0,0,3,2,0,0,"Rodrigo Blankenship",12,12,12,"NYJ","IND",7,36,"False","retractable roof (closed)","fieldturf",72,45,0,-12.5,"IND",44,2020-09-27
"202009270clt","0","0",0,0,1,1,0,0,0,0,0,0,"Sam Ficken",1,1,1,"NYJ","IND",7,36,"False","retractable roof (closed)","fieldturf",72,45,0,-12.5,"IND",44,2020-09-27
"202009270crd","ARI","DET",1,1,3,2,0,0,0,0,1,1,"Zane Gonzalez",7,7,7,"DET","ARI",26,23,"False","retractable roof (closed)","grass",72,45,0,-4.5,"ARI",55.5,2020-09-27
"202009270crd","DET","ARI",4,4,2,2,4,4,0,0,0,0,"Matt Prater",14,14,14,"DET","ARI",26,23,"False","retractable roof (closed)","grass",72,45,0,-4.5,"ARI",55.5,2020-09-27
"202009270den","DEN","TAM",1,1,1,1,0,0,0,0,1,1,"Brandon McManus",6,6,6,"TAM","DEN",28,10,"False","outdoors","grass",55,39,7,-6,"TAM",42.5,2020-09-27
"202009270den","TAM","DEN",2,2,3,2,1,1,1,1,0,0,"Ryan Succop",9,9,9,"TAM","DEN",28,10,"False","outdoors","grass",55,39,7,-6,"TAM",42.5,2020-09-27
"202009270min","TEN","MIN",6,6,1,1,3,3,0,0,3,3,"Stephen Gostkowski",25,25,25,"TEN","MIN",31,30,"False","dome","sportturf",72,45,0,-3,"TEN",49.5,2020-09-27
"202009270min","MIN","TEN",2,1,3,3,0,0,2,1,0,0,"Dan Bailey",7,7,7,"TEN","MIN",31,30,"False","dome","sportturf",72,45,0,-3,"TEN",49.5,2020-09-27
"202009270nor","NOR","GNB",3,3,3,3,2,2,1,1,0,0,"Wil Lutz",13,13,13,"GNB","NOR",37,30,"False","dome","astroturf",72,45,0,-3.5,"NOR",52,2020-09-27
"202009270nor","GNB","NOR",3,3,4,4,1,1,1,1,1,1,"Mason Crosby",16,16,16,"GNB","NOR",37,30,"False","dome","astroturf",72,45,0,-3.5,"NOR",52,2020-09-27
"202009270nwe","NWE","LVR",3,3,4,3,3,3,0,0,0,0,"Nick Folk",12,12,12,"LVR","NWE",20,36,"False","outdoors","grass",73,81,8,-7,"NWE",47,2020-09-27
"202009270nwe","LVR","NWE",3,2,2,2,2,2,1,0,0,0,"Daniel Carlson",8,8,8,"LVR","NWE",20,36,"False","outdoors","grass",73,81,8,-7,"NWE",47,2020-09-27
"202009270nyg","NYG","SFO",3,3,0,0,0,0,2,2,1,1,"Graham Gano",13,13,13,"SFO","NYG",36,9,"False","outdoors","fieldturf ",75,72,2,-3,"SFO",44,2020-09-27
"202009270nyg","SFO","NYG",4,3,3,3,2,2,0,0,2,1,"Robbie Gould",14,14,14,"SFO","NYG",36,9,"False","outdoors","fieldturf ",75,72,2,-3,"SFO",44,2020-09-27
"202009270phi","CIN","PHI",3,3,2,2,2,2,1,1,0,0,"Randy Bullock",12,12,12,"CIN","PHI",23,23,"True","outdoors","grass",76,82,5,-5.5,"PHI",46.5,2020-09-27
"202009270phi","0","0",0,3,2,2,1,1,1,1,1,1,"Jake Elliott",14,14,14,"CIN","PHI",23,23,"True","outdoors","grass",76,82,5,-5.5,"PHI",46.5,2020-09-27
"202009270pit","PIT","HOU",2,2,2,2,2,2,0,0,0,0,"Chris Boswell",8,8,8,"HOU","PIT",21,28,"False","outdoors","grass",79,69,6,-3.5,"PIT",46.5,2020-09-27
"202009270pit","0","0",0,0,3,3,0,0,0,0,0,0,"Ka'imi Fairbairn",3,3,3,"HOU","PIT",21,28,"False","outdoors","grass",79,69,6,-3.5,"PIT",46.5,2020-09-27
"202009270sdg","CAR","LAC",5,5,1,0,5,5,0,0,0,0,"Joey Slye",15,15,15,"CAR","LAC",21,16,"False","dome","matrixturf",72,45,0,-6,"LAC",43.5,2020-09-27
"202009270sdg","LAC","CAR",1,1,1,1,0,0,1,1,0,0,"Michael Badgley",5,5,5,"CAR","LAC",21,16,"False","dome","matrixturf",72,45,0,-6,"LAC",43.5,2020-09-27
"202009270sea","DAL","SEA",2,2,3,1,0,0,2,2,0,0,"Greg Zuerlein",9,9,9,"DAL","SEA",31,38,"False","outdoors","fieldturf",63,65,3,-5.5,"SEA",58,2020-09-27
"202009270sea","0","0",0,0,4,4,0,0,0,0,0,0,"Jason Myers",4,4,4,"DAL","SEA",31,38,"False","outdoors","fieldturf",63,65,3,-5.5,"SEA",58,2020-09-27
"202009280rav","BAL","KAN",2,2,2,2,1,1,1,1,0,0,"Justin Tucker",9,9,9,"KAN","BAL",34,20,"False","outdoors","grass",73,84,8,-3.5,"BAL",55,2020-09-28
"202009280rav","KAN","BAL",1,0,5,4,0,0,1,0,0,0,"Harrison Butker",4,4,4,"KAN","BAL",34,20,"False","outdoors","grass",73,84,8,-3.5,"BAL",55,2020-09-28
"202010010nyj","NYJ","DEN",5,5,1,1,4,4,0,0,1,1,"Sam Ficken",18,18,18,"DEN","NYJ",37,28,"False","outdoors","fieldturf ",64,55,6,-1,"NYJ",41,2020-10-01
"202010010nyj","DEN","NYJ",3,3,4,4,0,0,1,1,2,2,"Brandon McManus",18,18,18,"DEN","NYJ",37,28,"False","outdoors","fieldturf ",64,55,6,-1,"NYJ",41,2020-10-01
"202010040car","CAR","ARI",2,1,4,4,1,1,1,0,0,0,"Joey Slye",7,7,7,"ARI","CAR",21,31,"False","outdoors","grass",68,48,8,-3,"ARI",52.5,2020-10-04
"202010040car","0","0",0,0,3,3,0,0,0,0,0,0,"Zane Gonzalez",3,3,3,"ARI","CAR",21,31,"False","outdoors","grass",68,48,8,-3,"ARI",52.5,2020-10-04
"202010040chi","CHI","IND",1,1,0,0,1,1,0,0,0,0,"Cairo Santos",3,3,3,"IND","CHI",19,11,"False","outdoors","grass",52,54,10,-3.5,"IND",43.5,2020-10-04
"202010040chi","IND","CHI",4,4,1,1,3,3,1,1,0,0,"Rodrigo Blankenship",14,14,14,"IND","CHI",19,11,"False","outdoors","grass",52,54,10,-3.5,"IND",43.5,2020-10-04
"202010040cin","JAX","CIN",5,4,1,1,3,3,1,0,1,1,"Aldrick Rosas",15,15,15,"JAX","CIN",25,33,"False","outdoors","grass",64,58,6,-1,"CIN",50,2020-10-04
"202010040cin","CIN","JAX",4,4,3,3,2,2,2,2,0,0,"Randy Bullock",17,17,17,"JAX","CIN",25,33,"False","outdoors","grass",64,58,6,-1,"CIN",50,2020-10-04
"202010040dal","CLE","DAL",2,2,5,5,1,1,1,1,0,0,"Cody Parkey",12,12,12,"CLE","DAL",49,38,"False","retractable roof (closed)","fieldturf",72,45,0,-3.5,"DAL",56.5,2020-10-04
"202010040dal","0","0",0,0,2,2,0,0,0,0,0,0,"Greg Zuerlein",2,2,2,"CLE","DAL",49,38,"False","retractable roof (closed)","fieldturf",72,45,0,-3.5,"DAL",56.5,2020-10-04
"202010040det","0","0",0,0,5,5,0,0,0,0,0,0,"Wil Lutz",5,5,5,"NOR","DET",35,29,"False","dome","fieldturf",72,45,0,-3,"NOR",51.5,2020-10-04
"202010040det","0","0",0,0,3,3,0,0,0,0,0,0,"Matt Prater",3,3,3,"NOR","DET",35,29,"False","dome","fieldturf",72,45,0,-3,"NOR",51.5,2020-10-04
"202010040htx","HOU","MIN",3,3,2,2,2,2,0,0,1,1,"Ka'imi Fairbairn",13,13,13,"MIN","HOU",31,23,"False","retractable roof (closed)","grass",72,45,0,-3.5,"HOU",52.5,2020-10-04
