"game_id","team","def_int","def_int_td","sacks","fumbles_rec","fumbles_rec_td","blocked_kick","safety","def_two_point_conv","total_ret_td","Team_abbrev","Opponent_abbrev","Opponent_score","points_allowed_0","points_allowed_1_6","points_allowed_7_13","points_allowed_14_20","points_allowed_21_27","points_allowed_28_34","points_allowed_35","Total_DKP","Total_FDP","vis_team","home_team","vis_score","home_score","OT","Roof","Surface","Temperature","Humidity","Wind_Speed","Vegas_Line","Vegas_Favorite","Over_Under","game_date"
"202011010sea","SFO",0,0,2,0,0,0,0,0,0,"SFO","SEA",37,0,0,0,0,0,0,1,-2,-2,"SFO","SEA",27,37,"False","outdoors","fieldturf",55,58,4,-1,"SEA",54.5,2020-11-01
"202011020nyg","NYG",0,0,2,1,0,0,0,0,0,"NYG","TAM",25,0,0,0,0,1,0,0,4,4,"TAM","NYG",25,23,"False","outdoors","fieldturf ",39,46,8,-13,"TAM",47,2020-11-02
"202011020nyg","TAM",2,0,3,0,0,0,0,0,0,"TAM","NYG",23,0,0,0,0,1,0,0,7,7,"TAM","NYG",25,23,"False","outdoors","fieldturf ",39,46,8,-13,"TAM",47,2020-11-02
"202011050sfo","GNB",1,0,1,1,0,0,0,0,0,"GNB","SFO",17,0,0,0,1,0,0,0,6,6,"GNB","SFO",34,17,"False","outdoors","grass",78,83,5,-6,"GNB",48.5,2020-11-05
"202011050sfo","SFO",0,0,1,0,0,0,0,0,0,"SFO","GNB",34,0,0,0,0,0,1,0,0,0,"GNB","SFO",34,17,"False","outdoors","grass",78,83,5,-6,"GNB",48.5,2020-11-05
"202011080atl","ATL",1,0,1,0,0,0,0,0,0,"ATL","DEN",27,0,0,0,0,1,0,0,3,3,"DEN","ATL",27,34,"False","retractable roof (closed)","fieldturf",72,45,0,-4.5,"ATL",50.5,2020-11-08
"202011080atl","DEN",1,0,2,0,0,0,0,0,0,"DEN","ATL",34,0,0,0,0,0,1,0,3,3,"DEN","ATL",27,34,"False","retractable roof (closed)","fieldturf",72,45,0,-4.5,"ATL",50.5,2020-11-08
"202011080buf","BUF",2,0,5,2,0,0,0,0,0,"BUF","SEA",34,0,0,0,0,0,1,0,12,12,"SEA","BUF",34,44,"False","outdoors","astroturf",69,41,4,-3,"SEA",55.5,2020-11-08
"202011080buf","SEA",0,0,7,0,0,0,0,0,0,"SEA","BUF",44,0,0,0,0,0,0,1,3,3,"SEA","BUF",34,44,"False","outdoors","astroturf",69,41,4,-3,"SEA",55.5,2020-11-08
"202011080clt","BAL",1,0,0,1,1,0,0,0,0,"BAL","IND",10,0,0,1,0,0,0,0,14,14,"BAL","IND",24,10,"False","retractable roof (closed)","fieldturf",72,45,0,-1,"IND",47.5,2020-11-08
"202011080clt","IND",0,0,2,1,0,0,0,0,0,"IND","BAL",24,0,0,0,0,1,0,0,4,4,"BAL","IND",24,10,"False","retractable roof (closed)","fieldturf",72,45,0,-1,"IND",47.5,2020-11-08
"202011080crd","ARI",0,0,3,0,0,0,0,0,0,"ARI","MIA",34,0,0,0,0,0,1,0,2,2,"MIA","ARI",34,31,"False","retractable roof (closed)","grass",72,45,0,-6,"ARI",49,2020-11-08
"202011080crd","MIA",0,0,1,1,1,0,0,0,0,"MIA","ARI",31,0,0,0,0,0,1,0,8,8,"MIA","ARI",34,31,"False","retractable roof (closed)","grass",72,45,0,-6,"ARI",49,2020-11-08
"202011080dal","DAL",0,0,0,0,0,0,0,0,0,"DAL","PIT",24,0,0,0,0,1,0,0,0,0,"PIT","DAL",24,19,"False","retractable roof (closed)","fieldturf",72,45,0,-14,"PIT",44,2020-11-08
"202011080dal","PIT",1,0,2,1,0,0,0,0,0,"PIT","DAL",19,0,0,0,1,0,0,0,7,7,"PIT","DAL",24,19,"False","retractable roof (closed)","fieldturf",72,45,0,-14,"PIT",44,2020-11-08
"202011080jax","HOU",1,0,2,0,0,0,0,0,0,"HOU","JAX",25,0,0,0,0,1,0,0,4,4,"HOU","JAX",27,25,"False","outdoors","grass",79,71,14,-7,"HOU",49,2020-11-08
"202011080jax","JAX",0,0,2,1,0,0,0,0,0,"JAX","HOU",27,0,0,0,0,1,0,0,4,4,"HOU","JAX",27,25,"False","outdoors","grass",79,71,14,-7,"HOU",49,2020-11-08
"202011080kan","CAR",0,0,2,1,0,0,0,0,0,"CAR","KAN",33,0,0,0,0,0,1,0,3,3,"CAR","KAN",31,33,"False","outdoors","astroturf",71,63,19,-10,"KAN",51.5,2020-11-08
"202011080kan","KAN",0,0,2,0,0,0,0,0,0,"KAN","CAR",31,0,0,0,0,0,1,0,1,1,"CAR","KAN",31,33,"False","outdoors","astroturf",71,63,19,-10,"KAN",51.5,2020-11-08
"202011080min","DET",0,0,1,0,0,2,0,0,0,"DET","MIN",34,0,0,0,0,0,1,0,4,4,"DET","MIN",20,34,"False","dome","sportturf",72,45,0,-3,"MIN",51.5,2020-11-08
"202011080min","MIN",3,0,2,0,0,0,0,0,0,"MIN","DET",20,0,0,0,1,0,0,0,9,9,"DET","MIN",20,34,"False","dome","sportturf",72,45,0,-3,"MIN",51.5,2020-11-08
"202011080oti","CHI",0,0,3,0,0,0,0,0,0,"CHI","TEN",24,0,0,0,0,1,0,0,3,3,"CHI","TEN",17,24,"False","outdoors","grass",77,55,14,-6.5,"TEN",46.5,2020-11-08
"202011080oti","TEN",0,0,3,2,1,0,0,0,0,"TEN","CHI",17,0,0,0,1,0,0,0,14,14,"CHI","TEN",17,24,"False","outdoors","grass",77,55,14,-6.5,"TEN",46.5,2020-11-08
"202011080sdg","LAC",0,0,1,1,0,0,0,0,0,"LAC","LVR",31,0,0,0,0,0,1,0,2,2,"LVR","LAC",31,26,"False","dome","matrixturf",72,45,0,-1,"LVR",52.5,2020-11-08
"202011080sdg","LVR",0,0,2,0,0,0,0,0,0,"LVR","LAC",26,0,0,0,0,1,0,0,2,2,"LVR","LAC",31,26,"False","dome","matrixturf",72,45,0,-1,"LVR",52.5,2020-11-08
"202011080tam","NOR",3,0,3,0,0,0,0,0,0,"NOR","TAM",3,0,1,0,0,0,0,0,16,16,"NOR","TAM",38,3,"False","outdoors","grass",77,76,17,-3,"TAM",51,2020-11-08
"202011080tam","TAM",0,0,1,2,0,0,0,0,0,"TAM","NOR",38,0,0,0,0,0,0,1,1,1,"NOR","TAM",38,3,"False","outdoors","grass",77,76,17,-3,"TAM",51,2020-11-08
"202011080was","NYG",3,0,2,2,0,0,0,0,0,"NYG","WAS",20,0,0,0,1,0,0,0,13,13,"NYG","WAS",23,20,"False","outdoors","grass",75,49,1,-3,"WAS",43.5,2020-11-08
"202011080was","WAS",0,0,4,0,0,0,0,0,0,"WAS","NYG",23,0,0,0,0,1,0,0,4,4,"NYG","WAS",23,20,"False","outdoors","grass",75,49,1,-3,"WAS",43.5,2020-11-08
"202011090nyj","NWE",1,0,1,0,0,0,0,0,0,"NWE","NYJ",27,0,0,0,0,1,0,0,3,3,"NWE","NYJ",30,27,"False","outdoors","fieldturf ",61,72,2,-9,"NWE",42,2020-11-09
"202011090nyj","NYJ",0,0,0,0,0,0,0,0,0,"NYJ","NWE",30,0,0,0,0,0,1,0,-1,-1,"NWE","NYJ",30,27,"False","outdoors","fieldturf ",61,72,2,-9,"NWE",42,2020-11-09
"202011120oti","IND",0,0,1,0,0,1,0,0,0,"IND","TEN",17,0,0,0,1,0,0,0,4,4,"IND","TEN",34,17,"False","outdoors","grass",56,46,6,-1,"IND",49.5,2020-11-12
"202011120oti","TEN",0,0,1,0,0,0,0,0,0,"TEN","IND",34,0,0,0,0,0,1,0,0,0,"IND","TEN",34,17,"False","outdoors","grass",56,46,6,-1,"IND",49.5,2020-11-12
"202011150car","CAR",0,0,1,1,0,0,0,0,0,"CAR","TAM",46,0,0,0,0,0,0,1,-1,-1,"TAM","CAR",46,23,"False","outdoors","grass",65,90,15,-6,"TAM",49.5,2020-11-15
"202011150car","TAM",1,0,3,0,0,0,0,0,0,"TAM","CAR",23,0,0,0,0,1,0,0,5,5,"TAM","CAR",46,23,"False","outdoors","grass",65,90,15,-6,"TAM",49.5,2020-11-15
"202011150cle","CLE",0,0,2,0,0,0,0,0,0,"CLE","HOU",7,0,0,1,0,0,0,0,6,6,"HOU","CLE",7,10,"False","outdoors","grass",59,66,25,-4.5,"CLE",46.5,2020-11-15
"202011150cle","HOU",0,0,1,0,0,0,0,0,0,"HOU","CLE",10,0,0,1,0,0,0,0,5,5,"HOU","CLE",7,10,"False","outdoors","grass",59,66,25,-4.5,"CLE",46.5,2020-11-15
"202011150crd","ARI",2,0,0,0,0,0,0,0,0,"ARI","BUF",30,0,0,0,0,0,1,0,3,3,"BUF","ARI",30,32,"False","retractable roof (closed)","grass",72,45,0,-3,"ARI",56,2020-11-15
"202011150crd","BUF",1,0,3,1,0,0,0,0,0,"BUF","ARI",32,0,0,0,0,0,1,0,6,6,"BUF","ARI",30,32,"False","retractable roof (closed)","grass",72,45,0,-3,"ARI",56,2020-11-15
"202011150det","DET",0,0,2,1,0,0,0,0,0,"DET","WAS",27,0,0,0,0,1,0,0,4,4,"WAS","DET",27,30,"False","dome","fieldturf",72,45,0,-2.5,"DET",45.5,2020-11-15
"202011150det","WAS",0,0,1,0,0,0,0,0,0,"WAS","DET",30,0,0,0,0,0,1,0,0,0,"WAS","DET",27,30,"False","dome","fieldturf",72,45,0,-2.5,"DET",45.5,2020-11-15
"202011150gnb","GNB",1,0,3,0,0,0,0,0,0,"GNB","JAX",20,0,0,0,1,0,0,0,6,6,"JAX","GNB",20,24,"False","outdoors","grass",38,76,23,-13.5,"GNB",47.5,2020-11-15
"202011150gnb","JAX",1,0,1,1,0,0,0,0,1,"JAX","GNB",24,0,0,0,0,1,0,0,11,11,"JAX","GNB",20,24,"False","outdoors","grass",38,76,23,-13.5,"GNB",47.5,2020-11-15
"202011150mia","LAC",0,0,0,0,0,0,0,0,0,"LAC","MIA",29,0,0,0,0,0,1,0,-1,-1,"LAC","MIA",21,29,"False","outdoors","grass",83,73,7,-1.5,"MIA",49,2020-11-15
"202011150mia","MIA",1,0,2,0,0,1,0,0,0,"MIA","LAC",21,0,0,0,0,1,0,0,6,6,"LAC","MIA",21,29,"False","outdoors","grass",83,73,7,-1.5,"MIA",49,2020-11-15
"202011150nor","NOR",2,0,2,1,0,0,0,0,0,"NOR","SFO",13,0,0,1,0,0,0,0,12,12,"SFO","NOR",13,27,"False","dome","astroturf",72,45,0,-9.5,"NOR",50,2020-11-15
"202011150nor","SFO",0,0,3,2,0,0,0,0,0,"SFO","NOR",27,0,0,0,0,1,0,0,7,7,"SFO","NOR",13,27,"False","dome","astroturf",72,45,0,-9.5,"NOR",50,2020-11-15
"202011150nwe","BAL",0,0,1,0,0,0,0,0,0,"BAL","NWE",23,0,0,0,0,1,0,0,1,1,"BAL","NWE",17,23,"False","outdoors","grass",52,81,13,-7,"BAL",44,2020-11-15
"202011150nwe","NWE",1,0,2,0,0,0,0,0,0,"NWE","BAL",17,0,0,0,1,0,0,0,5,5,"BAL","NWE",17,23,"False","outdoors","grass",52,81,13,-7,"BAL",44,2020-11-15
"202011150nyg","NYG",0,0,2,0,0,0,0,0,0,"NYG","PHI",17,0,0,0,1,0,0,0,3,3,"PHI","NYG",17,27,"False","outdoors","fieldturf ",56,60,18,-5,"PHI",46.5,2020-11-15
"202011150nyg","PHI",0,0,3,0,0,0,0,0,0,"PHI","NYG",27,0,0,0,0,1,0,0,3,3,"PHI","NYG",17,27,"False","outdoors","fieldturf ",56,60,18,-5,"PHI",46.5,2020-11-15
"202011150pit","CIN",0,0,0,0,0,0,0,0,0,"CIN","PIT",36,0,0,0,0,0,0,1,-4,-4,"CIN","PIT",10,36,"False","outdoors","grass",52,82,21,-6.5,"PIT",46,2020-11-15
"202011150pit","PIT",0,0,4,1,0,0,0,0,0,"PIT","CIN",10,0,0,1,0,0,0,0,10,10,"CIN","PIT",10,36,"False","outdoors","grass",52,82,21,-6.5,"PIT",46,2020-11-15
"202011150rai","DEN",0,0,0,0,0,0,0,0,0,"DEN","LVR",37,0,0,0,0,0,0,1,-4,-4,"DEN","LVR",12,37,"False","dome","grass",72,45,0,-3.5,"LVR",50,2020-11-15
"202011150rai","LVR",4,0,2,1,0,0,0,0,0,"LVR","DEN",12,0,0,1,0,0,0,0,16,16,"DEN","LVR",12,37,"False","dome","grass",72,45,0,-3.5,"LVR",50,2020-11-15
"202011150ram","LAR",2,0,6,1,0,0,0,0,0,"LAR","SEA",16,0,0,0,1,0,0,0,13,13,"SEA","LAR",16,23,"False","dome","matrixturf",72,45,0,-3,"LAR",55,2020-11-15
"202011150ram","SEA",0,0,3,1,0,0,0,0,0,"SEA","LAR",23,0,0,0,0,1,0,0,5,5,"SEA","LAR",16,23,"False","dome","matrixturf",72,45,0,-3,"LAR",55,2020-11-15
"202011160chi","CHI",1,0,1,1,0,0,0,0,1,"CHI","MIN",19,0,0,0,1,0,0,0,12,12,"MIN","CHI",19,13,"False","outdoors","grass",44,59,11,-3.5,"MIN",44.5,2020-11-16
"202011160chi","MIN",1,0,2,0,0,0,0,0,0,"MIN","CHI",13,0,0,1,0,0,0,0,8,8,"MIN","CHI",19,13,"False","outdoors","grass",44,59,11,-3.5,"MIN",44.5,2020-11-16
"202011190sea","ARI",0,0,3,0,0,0,0,0,0,"ARI","SEA",28,0,0,0,0,0,1,0,2,2,"ARI","SEA",21,28,"False","outdoors","fieldturf",48,74,11,-3,"SEA",56.5,2020-11-19
"202011190sea","SEA",0,0,3,0,0,0,0,0,0,"SEA","ARI",21,0,0,0,0,1,0,0,3,3,"ARI","SEA",21,28,"False","outdoors","fieldturf",48,74,11,-3,"SEA",56.5,2020-11-19
"202011220car","CAR",0,0,5,0,0,0,0,0,0,"CAR","DET",0,1,0,0,0,0,0,0,15,15,"DET","CAR",0,20,"False","outdoors","grass",65,67,7,-3,"DET",47,2020-11-22
"202011220car","DET",2,0,1,0,0,0,0,0,0,"DET","CAR",20,0,0,0,1,0,0,0,6,6,"DET","CAR",0,20,"False","outdoors","grass",65,67,7,-3,"DET",47,2020-11-22
"202011220cle","CLE",2,1,5,1,0,0,1,0,0,"CLE","PHI",17,0,0,0,1,0,0,0,20,20,"PHI","CLE",17,22,"False","outdoors","grass",38,88,8,-2.5,"CLE",45.5,2020-11-22
"202011220cle","PHI",0,0,3,1,0,0,0,0,0,"PHI","CLE",22,0,0,0,0,1,0,0,5,5,"PHI","CLE",17,22,"False","outdoors","grass",38,88,8,-2.5,"CLE",45.5,2020-11-22
"202011220clt","GNB",1,0,1,1,0,0,0,0,0,"GNB","IND",34,0,0,0,0,0,1,0,4,4,"GNB","IND",31,34,"True","retractable roof (closed)","fieldturf",72,45,0,-1.5,"IND",52.5,2020-11-22
"202011220clt","IND",1,0,1,2,0,0,0,0,0,"IND","GNB",31,0,0,0,0,0,1,0,6,6,"GNB","IND",31,34,"True","retractable roof (closed)","fieldturf",72,45,0,-1.5,"IND",52.5,2020-11-22
"202011220den","DEN",1,0,6,0,0,0,0,0,0,"DEN","MIA",13,0,0,1,0,0,0,0,12,12,"MIA","DEN",13,20,"False","outdoors","grass",45,19,7,-4,"MIA",46,2020-11-22
"202011220den","MIA",1,0,0,1,0,0,0,0,0,"MIA","DEN",20,0,0,0,1,0,0,0,5,5,"MIA","DEN",13,20,"False","outdoors","grass",45,19,7,-4,"MIA",46,2020-11-22
"202011220htx","HOU",0,0,2,0,0,0,0,0,0,"HOU","NWE",20,0,0,0,1,0,0,0,3,3,"NWE","HOU",20,27,"False","retractable roof (closed)","grass",72,45,0,-2.5,"NWE",49.5,2020-11-22
"202011220htx","NWE",0,0,0,0,0,0,0,0,0,"NWE","HOU",27,0,0,0,0,1,0,0,0,0,"NWE","HOU",20,27,"False","retractable roof (closed)","grass",72,45,0,-2.5,"NWE",49.5,2020-11-22
"202011220jax","JAX",1,0,0,0,0,0,0,0,0,"JAX","PIT",27,0,0,0,0,1,0,0,2,2,"PIT","JAX",27,3,"False","outdoors","grass",72,84,3,-11,"PIT",47.5,2020-11-22
"202011220jax","PIT",4,0,2,0,0,0,0,0,0,"PIT","JAX",3,0,1,0,0,0,0,0,17,17,"PIT","JAX",27,3,"False","outdoors","grass",72,84,3,-11,"PIT",47.5,2020-11-22
"202011220min","DAL",0,0,2,2,0,0,0,0,0,"DAL","MIN",28,0,0,0,0,0,1,0,5,5,"DAL","MIN",31,28,"False","dome","sportturf",72,45,0,-7,"MIN",49.5,2020-11-22
"202011220min","MIN",1,0,1,0,0,0,0,0,0,"MIN","DAL",31,0,0,0,0,0,1,0,2,2,"DAL","MIN",31,28,"False","dome","sportturf",72,45,0,-7,"MIN",49.5,2020-11-22
"202011220nor","ATL",0,0,3,1,0,0,0,0,0,"ATL","NOR",24,0,0,0,0,1,0,0,5,5,"ATL","NOR",9,24,"False","dome","astroturf",72,45,0,-3.5,"NOR",49.5,2020-11-22
"202011220nor","NOR",2,0,8,0,0,0,0,0,0,"NOR","ATL",9,0,0,1,0,0,0,0,16,16,"ATL","NOR",9,24,"False","dome","astroturf",72,45,0,-3.5,"NOR",49.5,2020-11-22
"202011220rai","KAN",1,0,0,0,0,0,0,0,0,"KAN","LVR",31,0,0,0,0,0,1,0,1,1,"KAN","LVR",35,31,"False","dome","grass",72,45,0,-7.5,"KAN",56.5,2020-11-22
"202011220rai","LVR",1,0,0,0,0,0,0,0,0,"LVR","KAN",35,0,0,0,0,0,0,1,-2,-2,"KAN","LVR",35,31,"False","dome","grass",72,45,0,-7.5,"KAN",56.5,2020-11-22
"202011220rav","BAL",1,0,2,0,0,0,0,0,0,"BAL","TEN",30,0,0,0,0,0,1,0,3,3,"TEN","BAL",30,24,"True","outdoors","grass",53,67,6,-6,"BAL",50.5,2020-11-22
"202011220rav","TEN",1,0,1,0,0,0,0,0,0,"TEN","BAL",24,0,0,0,0,1,0,0,3,3,"TEN","BAL",30,24,"True","outdoors","grass",53,67,6,-6,"BAL",50.5,2020-11-22
"202011220sdg","LAC",1,1,1,0,0,0,0,0,0,"LAC","NYJ",28,0,0,0,0,0,1,0,8,8,"NYJ","LAC",28,34,"False","dome","matrixturf",72,45,0,-10,"LAC",47,2020-11-22
"202011220sdg","NYJ",0,0,3,1,0,1,0,0,0,"NYJ","LAC",34,0,0,0,0,0,1,0,6,6,"NYJ","LAC",28,34,"False","dome","matrixturf",72,45,0,-10,"LAC",47,2020-11-22
"202011220was","CIN",1,0,2,0,0,0,0,0,0,"CIN","WAS",20,0,0,0,1,0,0,0,5,5,"CIN","WAS",9,20,"False","outdoors","grass",57,63,7,-2,"WAS",48,2020-11-22
"202011220was","WAS",1,0,4,1,0,0,0,0,0,"WAS","CIN",9,0,0,1,0,0,0,0,12,12,"CIN","WAS",9,20,"False","outdoors","grass",57,63,7,-2,"WAS",48,2020-11-22
"202011230tam","LAR",2,0,1,0,0,0,0,0,0,"LAR","TAM",24,0,0,0,0,1,0,0,5,5,"LAR","TAM",27,24,"False","outdoors","grass",69,65,5,-4,"TAM",47.5,2020-11-23
"202011230tam","TAM",2,0,0,0,0,0,0,0,0,"TAM","LAR",27,0,0,0,0,1,0,0,4,4,"LAR","TAM",27,24,"False","outdoors","grass",69,65,5,-4,"TAM",47.5,2020-11-23
"202011260dal","DAL",1,0,3,0,0,0,0,0,0,"DAL","WAS",41,0,0,0,0,0,0,1,1,1,"WAS","DAL",41,16,"False","retractable roof (closed)","fieldturf",72,45,0,-2.5,"DAL",46,2020-11-26
"202011260dal","WAS",1,1,4,1,0,0,0,0,0,"WAS","DAL",16,0,0,0,1,0,0,0,15,15,"WAS","DAL",41,16,"False","retractable roof (closed)","fieldturf",72,45,0,-2.5,"DAL",46,2020-11-26
"202011260det","DET",0,0,2,1,0,0,0,0,0,"DET","HOU",41,0,0,0,0,0,0,1,0,0,"HOU","DET",41,25,"False","dome","fieldturf",72,45,0,-3,"HOU",52.5,2020-11-26
"202011260det","HOU",1,1,4,2,0,0,0,0,0,"HOU","DET",25,0,0,0,0,1,0,0,16,16,"HOU","DET",41,25,"False","dome","fieldturf",72,45,0,-3,"HOU",52.5,2020-11-26
"202011290atl","ATL",1,1,5,4,0,0,0,0,0,"ATL","LVR",6,0,1,0,0,0,0,0,28,28,"LVR","ATL",6,43,"False","retractable roof (closed)","fieldturf",72,45,0,-3.5,"LVR",53,2020-11-29
"202011290atl","LVR",1,0,1,0,0,0,0,0,0,"LVR","ATL",43,0,0,0,0,0,0,1,-1,-1,"LVR","ATL",6,43,"False","retractable roof (closed)","fieldturf",72,45,0,-3.5,"LVR",53,2020-11-29
"202011290buf","BUF",1,0,3,0,0,0,0,0,0,"BUF","LAC",17,0,0,0,1,0,0,0,6,6,"LAC","BUF",17,27,"False","outdoors","astroturf",48,52,7,-4.5,"BUF",51.5,2020-11-29
"202011290buf","LAC",1,0,3,2,0,0,0,0,0,"LAC","BUF",27,0,0,0,0,1,0,0,9,9,"LAC","BUF",17,27,"False","outdoors","astroturf",48,52,7,-4.5,"BUF",51.5,2020-11-29
"202011290cin","CIN",0,0,0,1,0,0,0,0,1,"CIN","NYG",19,0,0,0,1,0,0,0,9,9,"NYG","CIN",19,17,"False","outdoors","grass",52,50,4,-6.5,"NYG",45,2020-11-29
"202011290cin","NYG",1,0,2,2,0,0,0,0,0,"NYG","CIN",17,0,0,0,1,0,0,0,9,9,"NYG","CIN",19,17,"False","outdoors","grass",52,50,4,-6.5,"NYG",45,2020-11-29
"202011290clt","IND",0,0,1,0,0,0,0,0,0,"IND","TEN",45,0,0,0,0,0,0,1,-3,-3,"TEN","IND",45,26,"False","retractable roof (closed)","fieldturf",72,45,0,-3,"IND",51.5,2020-11-29
"202011290clt","TEN",1,0,2,0,0,0,0,0,1,"TEN","IND",26,0,0,0,0,1,0,0,10,10,"TEN","IND",45,26,"False","retractable roof (closed)","fieldturf",72,45,0,-3,"IND",51.5,2020-11-29
"202011290den","DEN",1,0,3,0,0,0,0,0,0,"DEN","NOR",31,0,0,0,0,0,1,0,4,4,"NOR","DEN",31,3,"False","outdoors","grass",38,33,6,-17,"NOR",36.5,2020-11-29
"202011290den","NOR",2,0,1,0,0,0,0,0,0,"NOR","DEN",3,0,1,0,0,0,0,0,12,12,"NOR","DEN",31,3,"False","outdoors","grass",38,33,6,-17,"NOR",36.5,2020-11-29
"202011290gnb","CHI",0,0,0,0,0,0,0,0,0,"CHI","GNB",41,0,0,0,0,0,0,1,-4,-4,"CHI","GNB",25,41,"False","outdoors","grass",37,59,13,-7.5,"GNB",44,2020-11-29
"202011290gnb","GNB",2,0,3,1,1,0,0,0,0,"GNB","CHI",25,0,0,0,0,1,0,0,15,15,"CHI","GNB",25,41,"False","outdoors","grass",37,59,13,-7.5,"GNB",44,2020-11-29
"202011290jax","CLE",0,0,0,0,0,0,0,0,0,"CLE","JAX",25,0,0,0,0,1,0,0,0,0,"CLE","JAX",27,25,"False","outdoors","grass",70,83,1,-7.5,"CLE",48,2020-11-29
"202011290jax","JAX",0,0,2,1,0,0,0,0,0,"JAX","CLE",27,0,0,0,0,1,0,0,4,4,"CLE","JAX",27,25,"False","outdoors","grass",70,83,1,-7.5,"CLE",48,2020-11-29
"202011290min","CAR",0,0,2,3,2,0,0,0,0,"CAR","MIN",28,0,0,0,0,0,1,0,19,19,"CAR","MIN",27,28,"False","dome","sportturf",72,45,0,-3,"MIN",50,2020-11-29
"202011290min","MIN",1,0,0,0,0,1,0,0,0,"MIN","CAR",27,0,0,0,0,1,0,0,4,4,"CAR","MIN",27,28,"False","dome","sportturf",72,45,0,-3,"MIN",50,2020-11-29
"202011290nwe","ARI",2,0,3,0,0,0,0,0,0,"ARI","NWE",20,0,0,0,1,0,0,0,8,8,"ARI","NWE",17,20,"False","outdoors","grass",52,40,8,-1,"ARI",51,2020-11-29
"202011290nwe","NWE",1,0,2,0,0,0,0,0,0,"NWE","ARI",17,0,0,0,1,0,0,0,5,5,"ARI","NWE",17,20,"False","outdoors","grass",52,40,8,-1,"ARI",51,2020-11-29
"202011290nyj","MIA",2,0,3,0,0,0,0,0,0,"MIA","NYJ",3,0,1,0,0,0,0,0,14,14,"MIA","NYJ",20,3,"False","outdoors","fieldturf ",54,32,2,-7.5,"MIA",46.5,2020-11-29
"202011290nyj","NYJ",0,0,4,2,0,0,0,0,0,"NYJ","MIA",20,0,0,0,1,0,0,0,9,9,"MIA","NYJ",20,3,"False","outdoors","fieldturf ",54,32,2,-7.5,"MIA",46.5,2020-11-29
"202011290ram","LAR",1,0,2,2,1,0,0,0,0,"LAR","SFO",23,0,0,0,0,1,0,0,14,14,"SFO","LAR",23,20,"False","dome","matrixturf",72,45,0,-5,"LAR",45,2020-11-29
"202011290ram","SFO",2,1,2,2,0,0,0,0,0,"SFO","LAR",20,0,0,0,1,0,0,0,17,17,"SFO","LAR",23,20,"False","dome","matrixturf",72,45,0,-5,"LAR",45,2020-11-29
"202011290tam","KAN",2,0,1,0,0,0,0,0,0,"KAN","TAM",24,0,0,0,0,1,0,0,5,5,"KAN","TAM",27,24,"False","outdoors","grass",81,50,5,-3.5,"KAN",56,2020-11-29
"202011290tam","TAM",0,0,2,1,0,0,0,0,0,"TAM","KAN",27,0,0,0,0,1,0,0,4,4,"KAN","TAM",27,24,"False","outdoors","grass",81,50,5,-3.5,"KAN",56,2020-11-29
"202011300phi","PHI",0,0,2,0,0,0,0,0,0,"PHI","SEA",23,0,0,0,0,1,0,0,2,2,"SEA","PHI",23,17,"False","outdoors","grass",60,94,16,-6.5,"SEA",50,2020-11-30
"202011300phi","SEA",1,0,6,0,0,0,0,0,0,"SEA","PHI",17,0,0,0,1,0,0,0,9,9,"SEA","PHI",23,17,"False","outdoors","grass",60,94,16,-6.5,"SEA",50,2020-11-30
"202012020pit","BAL",1,0,0,1,0,0,0,0,0,"BAL","PIT",19,0,0,0,1,0,0,0,5,5,"BAL","PIT",14,19,"False","outdoors","grass",36,68,14,-10.5,"ERROR - abbrev_team",42,2020-12-02
"202012020pit","PIT",1,1,3,1,0,0,0,0,0,"PIT","BAL",14,0,0,0,1,0,0,0,14,14,"BAL","PIT",14,19,"False","outdoors","grass",36,68,14,-10.5,"ERROR - abbrev_team",42,2020-12-02
"202012060atl","ATL",0,0,2,1,0,0,0,0,0,"ATL","NOR",21,0,0,0,0,1,0,0,4,4,"NOR","ATL",21,16,"False","retractable roof (closed)","fieldturf",72,45,0,-2.5,"NOR",46.5,2020-12-06
"202012060atl","NOR",0,0,3,1,0,0,0,0,0,"NOR","ATL",16,0,0,0,1,0,0,0,6,6,"NOR","ATL",21,16,"False","retractable roof (closed)","fieldturf",72,45,0,-2.5,"NOR",46.5,2020-12-06
"202012060chi","CHI",1,0,2,0,0,0,0,0,0,"CHI","DET",34,0,0,0,0,0,1,0,3,3,"DET","CHI",34,30,"False","outdoors","grass",35,80,5,-3,"CHI",44,2020-12-06
"202012060chi","DET",0,0,2,1,0,0,0,0,0,"DET","CHI",30,0,0,0,0,0,1,0,3,3,"DET","CHI",34,30,"False","outdoors","grass",35,80,5,-3,"CHI",44,2020-12-06
"202012060crd","ARI",0,0,1,0,0,0,0,0,0,"ARI","LAR",38,0,0,0,0,0,0,1,-3,-3,"LAR","ARI",38,28,"False","retractable roof (closed)","grass",72,45,0,-2.5,"LAR",49,2020-12-06
"202012060crd","LAR",1,1,2,1,0,0,0,0,0,"LAR","ARI",28,0,0,0,0,0,1,0,11,11,"LAR","ARI",38,28,"False","retractable roof (closed)","grass",72,45,0,-2.5,"LAR",49,2020-12-06
"202012060gnb","GNB",1,0,7,0,0,0,0,0,0,"GNB","PHI",16,0,0,0,1,0,0,0,10,10,"PHI","GNB",16,30,"False","outdoors","grass",34,64,9,-8,"GNB",50,2020-12-06
